date,status,cases
2020-05-31,deaths,8540
2020-05-31,recovered,165352
2020-06-01,confirmed,183594
2020-06-01,deaths,8555
2020-06-01,recovered,165632
2020-06-02,confirmed,183879
2020-06-02,deaths,8563
2020-06-02,recovered,166609
2020-06-03,confirmed,184121
2020-06-03,deaths,8602
2020-06-03,recovered,167453
2020-06-04,confirmed,184472
2020-06-04,deaths,8635
2020-06-04,recovered,167909
2020-06-05,confirmed,184924
2020-06-05,deaths,8658
2020-06-05,recovered,168480
